custID,contact,duration,response
C01556,unknown,123,no
C01557,unknown,179,no
C01558,unknown,102,no
C01559,unknown,272,no
C01562,unknown,209,no
C01563,unknown,89,no
C01564,unknown,1187,no
C01565,unknown,123,no
C01566,unknown,104,no
C01569,unknown,37,no
C01570,unknown,51,no
C01573,unknown,303,no
C01574,unknown,101,no
C01575,unknown,283,no
C01576,unknown,826,no
C01577,unknown,185,no
C01578,unknown,598,no
C01579,unknown,120,no
C01580,unknown,185,no
C01583,unknown,192,no
C01585,unknown,337,no
C01586,unknown,306,no
C01588,unknown,27,no
C01589,unknown,201,no
C01592,unknown,193,no
C01593,unknown,271,no
C01594,unknown,103,no
C01595,unknown,287,no
C01597,unknown,732,no
C01598,unknown,136,no
C01599,unknown,126,no
C01601,unknown,43,no
C01603,unknown,117,no
C01604,unknown,64,no
C01605,unknown,260,no
C01606,unknown,149,no
C01609,unknown,128,no
C01610,unknown,162,no
C01612,unknown,144,no
C01613,unknown,260,no
C01614,unknown,203,no
C01615,unknown,85,no
C01616,unknown,211,no
C01617,unknown,94,no
C01618,unknown,122,no
C01619,unknown,175,no
C01620,unknown,292,no
C01622,unknown,130,no
C01624,unknown,105,no
C01625,unknown,205,no
C01627,unknown,117,no
C01628,unknown,218,no
C01630,unknown,97,no
C01631,unknown,101,no
C01632,unknown,286,no
C01634,unknown,252,no
C01635,unknown,283,no
C01637,unknown,380,no
C01638,unknown,584,no
C01639,unknown,371,no
C01640,unknown,448,no
C01642,unknown,116,no
C01643,unknown,357,no
C01644,unknown,215,no
C01645,unknown,131,no
C01646,unknown,61,no
C01647,unknown,617,yes
C01648,unknown,483,yes
C01649,unknown,847,no
C01652,unknown,306,no
C01653,unknown,147,no
C01655,unknown,128,no
C01656,unknown,100,no
C01657,unknown,59,no
C01659,unknown,85,no
C01661,unknown,21,no
C01662,unknown,167,no
C01664,unknown,327,no
C01665,unknown,296,no
C01666,unknown,307,no
C01668,unknown,390,no
C01669,unknown,83,no
C01671,unknown,143,no
C01672,unknown,772,yes
C01673,unknown,198,no
C01675,unknown,929,yes
C01676,unknown,254,no
C01677,unknown,166,no
C01680,unknown,375,no
C01681,unknown,352,no
C01683,unknown,45,no
C01684,unknown,93,no
C01685,unknown,165,no
C01686,unknown,266,no
C01687,unknown,237,no
C01688,unknown,164,no
C01689,unknown,538,yes
C01691,unknown,171,no
C01692,unknown,710,yes
C01693,unknown,131,no
C01694,unknown,514,no
C01696,unknown,198,no
C01697,unknown,239,no
C01700,unknown,155,no
C01701,unknown,18,no
C01702,unknown,386,no
C01703,unknown,138,no
C01704,unknown,341,no
C01705,unknown,339,no
C01706,unknown,232,no
C01707,unknown,208,no
C01708,unknown,124,no
C01709,unknown,44,no
C01710,unknown,75,no
C01712,unknown,576,no
C01713,unknown,280,no
C01714,unknown,480,no
C01715,unknown,86,no
C01716,unknown,121,no
C01717,unknown,93,no
C01718,unknown,211,no
C01719,unknown,238,no
C01720,unknown,399,no
C01721,unknown,93,no
C01722,unknown,144,no
C01723,unknown,45,no
C01725,unknown,128,no
C01726,unknown,106,no
C01728,unknown,123,no
C01729,unknown,92,no
C01730,unknown,278,no
C01731,unknown,219,no
C01734,unknown,210,no
C01736,unknown,187,no
C01737,unknown,172,no
C01739,unknown,207,no
C01740,unknown,136,no
C01742,unknown,393,no
C01743,unknown,107,no
C01744,unknown,25,no
C01746,unknown,136,no
C01748,unknown,38,no
C01749,unknown,164,no
C01750,unknown,825,no
C01751,unknown,331,no
C01754,unknown,258,no
C01755,unknown,490,no
C01756,unknown,308,no
C01757,unknown,137,no
C01759,unknown,109,no
C01760,unknown,168,no
C01761,unknown,257,no
C01762,unknown,213,no
C01763,unknown,115,no
C01764,unknown,646,no
C01765,unknown,106,no
C01766,unknown,95,no
C01767,unknown,205,no
C01769,unknown,122,no
C01770,unknown,377,no
C01773,unknown,46,no
C01774,unknown,211,no
C01775,unknown,156,no
C01776,unknown,178,no
C01777,unknown,133,no
C01778,unknown,206,no
C01781,unknown,471,no
C01783,unknown,324,no
C01784,unknown,71,no
C01787,unknown,91,no
C01788,unknown,280,no
C01790,unknown,63,no
C01791,unknown,135,no
C01792,unknown,261,no
C01793,unknown,215,no
C01795,unknown,391,no
C01796,unknown,1028,yes
C01798,unknown,108,no
C01799,unknown,145,no
C01801,unknown,106,no
C01802,unknown,134,no
C01803,unknown,190,no
C01804,unknown,241,no
C01805,unknown,180,no
C01806,unknown,237,no
C01807,unknown,654,yes
C01809,unknown,70,no
C01810,unknown,62,no
C01811,unknown,1087,no
C01812,unknown,323,no
C01813,unknown,111,no
C01814,unknown,197,no
C01815,unknown,224,no
C01816,unknown,557,no
C01818,unknown,388,no
C01819,unknown,89,no
C01820,unknown,57,no
C01821,unknown,209,no
C01822,unknown,188,no
C01823,unknown,342,no
C01826,unknown,530,no
C01827,unknown,365,no
C01828,unknown,285,no
C01831,unknown,126,no
C01832,unknown,76,no
C01833,unknown,1692,yes
C01834,unknown,24,no
C01837,unknown,622,no
C01838,unknown,133,no
C01839,unknown,178,no
C01840,unknown,404,no
C01842,unknown,109,no
C01843,unknown,134,no
C01844,unknown,407,no
C01845,unknown,225,no
C01847,unknown,20,no
C01848,unknown,247,no
C01851,unknown,2016,yes
C01854,unknown,163,no
C01855,unknown,251,no
C01856,unknown,113,no
C01857,unknown,193,no
C01858,unknown,125,no
C01859,unknown,344,no
C01861,unknown,1170,no
C01863,unknown,128,no
C01864,unknown,665,yes
C01865,unknown,67,no
C01866,unknown,167,no
C01867,unknown,395,no
C01868,unknown,137,no
C01869,unknown,118,no
C01870,unknown,231,no
C01871,unknown,128,no
C01872,unknown,174,no
C01874,unknown,412,no
C01875,unknown,127,no
C01877,unknown,61,no
C01878,unknown,286,no
C01879,unknown,76,no
C01880,unknown,53,no
C01881,unknown,274,no
C01883,unknown,232,no
C01884,unknown,325,no
C01885,unknown,144,no
C01886,unknown,1713,no
C01888,unknown,103,no
C01890,unknown,182,no
C01892,unknown,204,no
C01893,unknown,296,no
C01894,unknown,551,no
C01895,unknown,663,no
C01896,unknown,338,no
C01897,unknown,153,no
C01900,unknown,1080,no
C01901,unknown,1461,no
C01902,unknown,116,no
C01903,unknown,129,no
C01904,unknown,98,no
C01905,unknown,262,no
C01906,unknown,147,no
C01909,unknown,332,no
C01910,unknown,88,no
C01912,unknown,455,no
C01913,unknown,49,no
C01914,unknown,181,no
C01915,unknown,345,no
C01917,unknown,294,no
C01919,unknown,202,no
C01920,unknown,81,no
C01921,unknown,214,no
C01922,unknown,128,no
C01924,unknown,106,no
C01926,unknown,400,no
C01927,unknown,231,no
C01928,unknown,175,no
C01929,unknown,179,no
C01931,unknown,94,no
C01932,unknown,142,no
C01933,unknown,119,no
C01934,unknown,180,no
C01935,unknown,136,no
C01937,unknown,229,no
C01938,unknown,184,no
C01940,unknown,330,no
C01941,unknown,126,no
C01942,unknown,83,no
C01943,unknown,25,no
C01944,unknown,26,no
C01945,unknown,169,no
C01946,unknown,179,no
C01947,unknown,280,no
C01948,unknown,61,no
C01949,unknown,124,no
C01952,unknown,393,no
C01953,unknown,1178,no
C01954,unknown,161,no
C01955,unknown,515,no
C01956,unknown,177,no
C01957,unknown,178,no
C01958,unknown,185,no
C01959,unknown,218,no
C01960,unknown,191,no
C01961,unknown,245,no
C01962,unknown,255,no
C01963,unknown,488,no
C01965,unknown,226,no
C01968,unknown,432,no
C01969,unknown,176,no
C01973,unknown,134,no
C01974,unknown,44,no
C01975,unknown,47,no
C01976,unknown,752,no
C01977,unknown,116,no
C01978,unknown,182,no
C01979,unknown,122,no
C01980,unknown,51,no
C01982,unknown,214,no
C01983,unknown,407,no
C01984,unknown,389,no
C01985,unknown,31,no
C01986,unknown,115,no
C01988,unknown,277,no
C01989,unknown,117,no
C01991,unknown,244,no
C01992,unknown,119,no
C01995,unknown,317,no
C01996,unknown,214,no
C01997,unknown,71,no
C01998,unknown,43,no
C01999,unknown,298,no
C02000,unknown,167,no
C02002,unknown,255,no
C02003,unknown,83,no
C02005,unknown,194,no
C02006,unknown,268,no
C02007,unknown,176,no
C02008,unknown,97,no
C02009,unknown,263,no
C02010,unknown,338,no
C02011,unknown,180,no
C02012,unknown,322,no
C02014,unknown,71,no
C02015,unknown,166,no
C02016,unknown,210,no
C02017,unknown,77,no
C02019,unknown,164,no
C02020,unknown,154,no
C02021,unknown,84,no
C02022,unknown,153,no
C02023,unknown,155,no
C02025,unknown,91,no
C02026,unknown,257,no
C02027,unknown,213,no
C02028,unknown,173,no
C02029,unknown,315,no
C02030,unknown,190,no
C02031,unknown,102,no
C02032,unknown,35,no
C02034,unknown,834,no
C02035,unknown,244,no
C02036,unknown,143,no
C02037,unknown,1534,no
C02038,unknown,291,no
C02039,unknown,163,no
C02040,unknown,149,no
C02042,unknown,144,no
C02043,unknown,40,no
C02044,unknown,79,no
C02045,unknown,112,no
C02046,unknown,147,no
C02047,unknown,836,no
C02048,unknown,290,no
C02049,unknown,148,no
C02051,unknown,345,no
C02052,unknown,1002,no
C02054,unknown,460,yes
C02055,unknown,129,no
C02056,unknown,76,no
C02058,unknown,104,no
C02059,unknown,221,no
C02060,unknown,150,no
C02061,unknown,399,no
C02062,unknown,115,no
C02064,unknown,92,no
C02066,unknown,128,no
C02067,unknown,192,no
C02068,unknown,88,no
C02069,unknown,592,no
C02070,unknown,105,no
C02071,unknown,62,no
C02072,unknown,29,no
C02073,unknown,59,no
C02074,unknown,247,no
C02075,unknown,160,no
C02077,unknown,346,no
C02079,unknown,396,no
C02080,unknown,286,no
C02082,unknown,282,no
C02083,unknown,38,no
C02084,unknown,252,no
C02085,unknown,76,no
C02087,unknown,167,no
C02088,unknown,127,no
C02089,unknown,178,no
C02090,unknown,71,no
C02091,unknown,109,no
C02094,unknown,409,no
C02095,unknown,117,no
C02096,unknown,177,no
C02097,unknown,757,yes
C02098,unknown,145,no
C02099,unknown,124,no
C02100,unknown,36,no
C02102,unknown,189,no
C02103,unknown,24,no
C02104,unknown,33,no
C02105,unknown,185,no
C02106,unknown,165,no
C02107,unknown,405,no
C02108,unknown,172,no
C02109,unknown,207,no
C02110,unknown,325,no
C02111,unknown,57,no
C02113,unknown,378,no
C02115,unknown,288,no
C02116,unknown,154,no
C02117,unknown,102,no
C02118,unknown,136,no
C02122,unknown,523,no
C02123,unknown,231,no
C02124,unknown,217,no
C02125,unknown,151,no
C02126,unknown,179,no
C02128,unknown,281,no
C02130,unknown,86,no
C02131,unknown,1147,no
C02132,unknown,209,no
C02133,unknown,486,no
C02134,unknown,49,no
C02136,unknown,539,no
C02137,unknown,66,no
C02138,unknown,51,no
C02139,unknown,820,no
C02141,unknown,398,no
C02142,unknown,112,no
C02143,unknown,64,no
C02144,unknown,255,no
C02145,unknown,34,no
C02146,unknown,95,no
C02148,unknown,788,no
C02149,unknown,194,no
C02150,unknown,165,no
C02152,unknown,63,no
C02153,unknown,501,no
C02154,unknown,832,no
C02155,unknown,101,no
C02157,unknown,290,no
C02159,unknown,1495,no
C02160,unknown,183,no
C02164,unknown,169,no
C02166,unknown,146,no
C02167,unknown,393,no
C02168,unknown,744,no
C02169,unknown,593,no
C02170,unknown,215,no
C02171,unknown,379,no
C02173,unknown,162,no
C02174,unknown,493,no
C02175,unknown,225,no
C02176,unknown,208,no
C02177,unknown,80,no
C02178,unknown,3,no
C02179,unknown,29,no
C02180,unknown,132,no
C02181,unknown,379,no
C02182,unknown,101,no
C02183,unknown,188,no
C02184,unknown,386,no
C02185,unknown,457,no
C02186,unknown,891,no
C02187,unknown,53,no
C02189,unknown,326,no
C02193,unknown,1266,no
C02194,unknown,160,no
C02195,unknown,139,no
C02199,unknown,154,no
C02200,unknown,163,no
C02201,unknown,391,no
C02202,unknown,470,no
C02203,unknown,268,no
C02204,unknown,793,no
C02205,unknown,619,no
C02207,unknown,246,no
C02208,unknown,194,no
C02210,unknown,574,no
C02211,unknown,256,no
C02212,unknown,88,no
C02213,unknown,146,no
C02214,unknown,170,no
C02215,unknown,596,no
C02216,unknown,139,no
C02217,unknown,177,no
C02218,unknown,577,no
C02219,unknown,335,no
C02224,unknown,289,no
C02225,unknown,529,no
C02226,unknown,247,no
C02227,unknown,72,no
C02228,unknown,166,no
C02230,unknown,220,no
C02232,unknown,198,no
C02234,unknown,182,no
C02235,unknown,391,no
C02238,unknown,495,no
C02239,unknown,86,no
C02241,unknown,66,no
C02243,unknown,311,no
C02244,unknown,63,no
C02245,unknown,236,no
C02246,unknown,92,no
C02247,unknown,298,no
C02248,unknown,253,no
C02249,unknown,163,no
C02250,unknown,65,no
C02253,unknown,221,no
C02254,unknown,370,no
C02256,unknown,241,no
C02257,unknown,248,no
C02258,unknown,120,no
C02259,unknown,260,no
C02261,unknown,1727,no
C02262,unknown,138,no
C02263,unknown,115,no
C02264,unknown,212,no
C02266,unknown,456,no
C02268,unknown,289,no
C02269,unknown,300,no
C02270,unknown,264,no
C02271,unknown,181,no
C02272,unknown,184,no
C02273,unknown,148,no
C02274,unknown,166,no
C02277,unknown,93,no
C02278,unknown,22,no
C02279,unknown,170,no
C02280,unknown,89,no
C02282,unknown,166,no
C02283,unknown,109,no
C02285,unknown,395,no
C02286,unknown,1875,no
C02287,unknown,220,no
C02292,unknown,73,no
C02294,unknown,78,no
C02296,unknown,51,no
C02297,unknown,303,no
C02300,unknown,95,no
C02301,unknown,84,no
C02302,unknown,344,no
C02304,unknown,157,no
C02305,unknown,162,no
C02306,unknown,24,no
C02307,unknown,212,no
C02308,unknown,195,no
C02309,unknown,143,no
C02311,unknown,274,no
C02312,unknown,227,no
C02313,unknown,152,no
C02314,unknown,249,no
C02315,unknown,325,no
C02316,unknown,111,no
C02317,unknown,81,no
C02319,unknown,85,no
C02320,unknown,141,no
C02321,unknown,42,no
C02326,unknown,514,no
C02328,unknown,160,no
C02329,unknown,504,yes
C02330,unknown,267,no
C02333,unknown,139,no
C02335,unknown,161,no
C02336,unknown,153,no
C02337,unknown,109,no
C02338,unknown,97,no
C02339,unknown,164,no
C02340,unknown,70,no
C02341,unknown,71,no
C02342,unknown,723,no
C02343,unknown,518,no
C02344,unknown,704,no
C02346,unknown,101,no
C02349,unknown,520,no
C02350,unknown,611,no
C02351,unknown,66,no
C02352,unknown,135,no
C02353,unknown,276,no
C02355,unknown,98,no
C02356,unknown,105,no
C02357,unknown,382,no
C02359,unknown,116,no
C02361,unknown,50,no
C02363,unknown,375,no
C02364,unknown,49,no
C02365,unknown,169,no
C02366,unknown,178,no
C02367,unknown,1386,no
C02368,unknown,155,no
C02370,unknown,203,no
C02372,unknown,428,no
C02373,unknown,53,no
C02375,unknown,215,no
C02376,unknown,500,no
C02377,unknown,207,no
C02378,unknown,568,yes
C02379,unknown,270,no
C02380,unknown,154,no
C02381,unknown,272,no
C02382,unknown,229,no
C02383,unknown,108,no
C02385,unknown,383,no
C02386,unknown,259,no
C02387,unknown,3366,no
C02388,unknown,1000,yes
C02389,unknown,618,yes
C02390,unknown,415,no
C02391,unknown,237,no
C02393,unknown,351,no
C02394,unknown,218,no
C02395,unknown,198,no
C02396,unknown,284,no
C02397,unknown,190,no
C02398,unknown,295,no
C02399,unknown,262,no
C02401,unknown,93,no
C02402,unknown,174,no
C02404,unknown,217,no
C02405,unknown,2231,yes
C02407,unknown,227,no
C02408,unknown,248,no
C02409,unknown,180,no
C02410,unknown,117,no
C02412,unknown,370,no
C02413,unknown,289,no
C02415,unknown,170,no
C02416,unknown,705,no
C02417,unknown,247,no
C02419,unknown,665,no
C02420,unknown,213,no
C02421,unknown,451,no
C02422,unknown,174,no
C02423,unknown,126,no
C02425,unknown,166,no
C02429,unknown,193,no
C02431,unknown,136,no
C02432,unknown,148,no
C02433,unknown,456,no
C02434,unknown,107,no
C02435,unknown,44,no
C02436,unknown,118,no
C02437,unknown,276,no
C02440,unknown,118,no
C02441,unknown,232,no
C02442,unknown,1167,no
C02443,unknown,227,no
C02444,unknown,325,no
C02445,unknown,147,no
C02447,unknown,93,no
C02448,unknown,83,no
C02449,unknown,105,no
C02450,unknown,67,no
C02451,unknown,77,no
C02453,unknown,20,no
C02455,unknown,260,no
C02456,unknown,174,no
C02457,unknown,94,no
C02458,unknown,23,no
C02459,unknown,334,no
C02460,unknown,609,no
C02461,unknown,202,no
C02462,unknown,302,no
C02463,unknown,121,no
C02464,unknown,202,no
C02465,unknown,806,no
C02466,unknown,31,no
C02467,unknown,21,no
C02468,unknown,156,no
C02469,unknown,92,no
C02470,unknown,128,no
C02472,unknown,766,no
C02473,unknown,255,no
C02474,unknown,110,no
C02475,unknown,395,yes
C02476,unknown,135,no
C02479,unknown,139,no
C02480,unknown,131,no
C02481,unknown,266,no
C02483,unknown,122,no
C02485,unknown,60,no
C02486,unknown,683,yes
C02487,unknown,470,yes
C02490,unknown,127,no
C02491,unknown,320,no
C02492,unknown,145,no
C02494,unknown,730,no
C02495,unknown,36,no
C02496,unknown,521,no
C02497,unknown,95,no
C02498,unknown,120,no
C02499,unknown,768,no
C02500,unknown,277,no
C02501,unknown,289,no
C02502,unknown,473,no
C02503,unknown,133,no
C02504,unknown,459,no
C02505,unknown,129,no
C02506,unknown,420,no
C02507,unknown,386,no
C02508,unknown,1001,yes
C02509,unknown,76,no
C02510,unknown,488,no
C02511,unknown,262,no
C02512,unknown,146,no
C02513,unknown,503,no
C02514,unknown,170,no
C02515,unknown,214,no
C02516,unknown,355,no
C02517,unknown,194,no
C02519,unknown,128,no
C02520,unknown,845,yes
C02521,unknown,52,no
C02522,unknown,173,no
C02524,unknown,109,no
C02525,unknown,853,no
C02527,unknown,124,no
C02529,unknown,209,no
C02530,unknown,154,no
C02531,unknown,203,no
C02532,unknown,813,no
C02534,unknown,119,no
C02535,unknown,296,no
C02536,unknown,916,no
C02537,unknown,60,no
C02538,unknown,443,no
C02539,unknown,353,no
C02541,unknown,262,no
C02542,unknown,431,no
C02543,unknown,358,no
C02546,unknown,753,yes
C02547,unknown,708,no
C02548,unknown,265,no
C02549,unknown,434,no
C02550,unknown,59,no
C02551,unknown,805,no
C02553,unknown,19,no
C02556,unknown,31,no
C02557,unknown,213,no
C02559,unknown,342,no
C02560,unknown,172,no
C02561,unknown,160,no
C02562,unknown,535,no
C02563,unknown,514,no
C02564,unknown,276,no
C02565,unknown,176,no
C02566,unknown,20,no
C02568,unknown,390,no
C02569,unknown,245,no
C02570,unknown,151,no
C02571,unknown,144,no
C02572,unknown,901,no
C02573,unknown,123,no
C02574,unknown,204,no
C02576,unknown,188,no
C02577,unknown,332,no
C02579,unknown,178,no
C02580,unknown,92,no
C02581,unknown,318,no
C02582,unknown,94,no
C02583,unknown,139,no
C02585,unknown,188,no
C02586,unknown,54,no
C02587,unknown,29,no
C02589,unknown,95,no
C02590,unknown,227,no
C02591,unknown,190,no
C02597,unknown,93,no
C02598,unknown,119,no
C02599,unknown,297,no
C02601,unknown,179,no
C02602,unknown,342,no
C02605,unknown,190,no
C02606,unknown,354,no
C02609,unknown,91,no
C02610,unknown,77,no
C02611,unknown,280,no
C02614,unknown,184,no
C02615,unknown,43,no
C02616,unknown,108,no
C02617,unknown,253,no
C02618,unknown,195,no
C02619,unknown,46,no
C02622,unknown,299,no
C02624,unknown,97,no
C02625,unknown,169,no
C02626,unknown,119,no
C02628,unknown,60,no
C02630,unknown,65,no
C02631,unknown,129,no
C02632,unknown,481,no
C02633,unknown,215,no
C02636,unknown,531,no
C02637,unknown,65,no
C02639,unknown,788,no
C02641,unknown,431,no
C02642,unknown,851,no
C02645,unknown,92,no
C02647,unknown,181,no
C02648,unknown,159,no
C02653,unknown,165,no
C02655,unknown,163,no
C02656,unknown,210,no
C02657,unknown,165,no
C02658,unknown,331,no
C02660,unknown,185,no
C02661,unknown,295,no
C02663,unknown,274,no
C02664,unknown,151,no
C02667,unknown,164,no
C02668,unknown,437,no
C02669,unknown,139,no
C02670,unknown,267,no
C02671,unknown,165,no
C02672,unknown,175,no
C02673,unknown,198,no
C02674,unknown,220,no
C02675,unknown,168,no
C02677,unknown,291,no
C02678,unknown,187,no
C02679,unknown,194,no
C02680,unknown,379,no
C02681,unknown,151,no
C02684,unknown,232,no
C02685,unknown,647,no
C02688,unknown,50,no
C02689,unknown,87,no
C02691,unknown,241,no
C02692,unknown,205,no
C02693,unknown,318,no
C02694,unknown,109,no
C02696,unknown,209,no
C02697,unknown,83,no
C02698,unknown,227,no
C02699,unknown,271,no
C02700,unknown,326,no
C02701,unknown,389,no
C02702,unknown,273,no
C02703,unknown,264,no
C02704,unknown,1106,no
C02705,unknown,73,no
C02708,unknown,87,no
C02709,unknown,122,no
C02710,unknown,945,yes
C02711,unknown,288,no
C02712,unknown,50,no
C02713,unknown,816,no
C02717,unknown,232,no
C02718,unknown,124,no
C02719,unknown,326,no
C02722,unknown,351,no
C02723,unknown,171,no
C02725,unknown,104,no
C02726,unknown,163,no
C02727,unknown,492,no
C02728,unknown,25,no
C02729,unknown,152,no
C02730,unknown,109,no
C02731,unknown,1032,no
C02732,unknown,65,no
C02733,unknown,194,no
C02734,unknown,360,no
C02735,unknown,96,no
C02737,unknown,323,no
C02738,unknown,332,no
C02739,unknown,735,no
C02741,unknown,46,no
C02742,unknown,158,no
C02743,unknown,73,no
C02746,unknown,139,no
C02749,unknown,313,no
C02750,unknown,137,no
C02751,unknown,22,no
C02752,unknown,328,no
C02754,unknown,97,no
C02755,unknown,123,no
C02756,unknown,219,no
C02758,unknown,103,no
